text,label
Eni tí ó bá pe ẹjọ́ ni à ń pè ní olùfisùn,yoruba
A lè rí òróró lára igi ólífì.,yoruba
Taló ń jẹ kaṣú?,yoruba
"Lóni, àwon ọmọdé n gbádùn ìdàpọ̀ eré ìbílẹ̀ bi swing àti oun ayé òde ni bi àwon video game",yoruba
Mi ò dìbò ní ìdìbò tó ń bọ̀ yìí.,yoruba
Ṣánẹ́ẹ̀lì ló gba àmi-ẹ̀yẹ ilé-iṣẹ́ tẹlifíṣàn tí ó dára jùlọ ní ọdún 2022.,yoruba
Ile zinc ṣe ẹwa fun awọn olugbe rẹ pẹlu apẹrẹ alaiwu ati ifarada,yoruba
Ẹni tí kìí ṣe ológun kìí wọṣọ ológun,yoruba
Àwọn eranko ilé máa n gbé pẹ̀lú ènìyàn,yoruba
Fún àwọn ọmọbìnrin láàyò iṣẹ tí wọn ṣe!,yoruba
Ṣe brigadier general ni bàbá yé jé ní gbà ti ọ jé oṣiṣẹ ológun?,yoruba
Wà á fi abe gé igi.,yoruba
Mo rò pé kò fẹ́ràn cowpeas náà,yoruba
"Tí ó bá dé ipele kan, mo rò pé bítíkọìnì àti kírípítò yóò ní ètò owó yíyá",yoruba
"O máa ń rùn, ṣùgbọ́n Irú dára fún obìnrin.",yoruba
Ojewole yo gbé iyawo ni ojo ru tó ń bò,yoruba
Èyán méjì péré ni o máa ja èrè ìjà,yoruba
Olùkó tí Kúrò ní ilè ìwé.,yoruba
Freetown ni Sierra-Leone kò ní ní ẹrú mọ́.,yoruba
Ẹniọlá ń jó sí orin Pasuma.,yoruba
àwọn elesin kristi gbagbo lori eko bibeli,yoruba
Lọ rúbọ ní ojúbọ náà!,yoruba
Ìgbéyàwó jẹ́ àsopọ̀ ènìyàn méjì láti dá ẹbí sílẹ̀.,yoruba
Arákùnrin náà sọ ní gbàgede nípa ìbáṣepọ̀ rẹ pẹlú arábìnrin náà.,yoruba
Ẹni tí wọ́n fi ẹ̀sùn kàn lánàá kò jẹ̀bi ẹ̀sùn náà.,yoruba
Dókítà wọ aṣọ dábọlẹ fúnfún,yoruba
Ṣé o fẹ́ràn iṣẹ́ ológun orí afẹ́fẹ́?,yoruba
"Nígbà tí mo jẹ́ ọmọdébìnrin kékeré, ẹ̀gbọ́n mi obìnrin máa ń ṣe àwàdà láti mú mi láyọ̀",yoruba
lọ rá ìrù wa l'ọja,yoruba
Á ṣe àbẹwò sí asojúlógé náà ní ọ̀sẹ̀ tí ń bi,yoruba
Ṣé mà á di ààrẹ tó kàn?,yoruba
Èébì jẹ́ àmì pé ènìyàn ti lóyún.,yoruba
Mossalassi ti agbegbe mi lẹwa pupọ,yoruba
A ṣe iṣẹ engine nigbagbogbo fun iṣẹ ti o dara julọ ni igba atijọ,yoruba
Daniel gb'ọwọ Lẹ ifẹ ní Ìbàdí.,yoruba
O gbọ́dọ̀ yege nínú ìdánwò yìí!,yoruba
Wa ọkọ̀ òfuurufú náà lọ sí ìlú tó kàn! Olùdarí ibi ọkọ̀ òfuurufú náà wí.,yoruba
Máa ṣe àpòpò náà kí ó tó di àyẹ̀wò ọ̀la,yoruba
Ọ̀gá àgbà yóò ṣàlàyé òfin ilé ìwé tuntun ní àwọn ọjọ́ tó mbọ̀,yoruba
Ṣé Gbẹ́nàgbẹ́nà náà wá léni?,yoruba
Àdá ni Yorùbá fi ń gbẹ́ ilẹ̀,yoruba
Obìnrin náà kò fọ síbí ọbẹ̀ tí o lò lánàá.,yoruba
"Àwọn amódedùn bíi oníjó, olórin, onílù máa ń wà níbí ọdún ìbílẹ̀",yoruba
Rẹ́sítọ́ráǹtì ni ibi tí o ti le ra oúnjẹ.,yoruba
Ojoojúmọ́ ni èdèàìyedè yìí ń bí wàhálà mìíràn,yoruba
"Nínú ọ̀pọ̀lọpọ̀ àlọ́ Yorùbá, Ìjàpá máa ń jẹ́ olọ́gbọ́n ẹ̀wẹ́",yoruba
Àwọn akẹ́kọ̀ọ ń kọ isẹ́ lọ́wọ́,yoruba
Èmi àti ọbà kan mi ní òbí kan papọ̀ yálà bàbá ni tàbí ìyá,yoruba
Lọlá yọ̀ọ̀ lọ sí ilẹ̀-ẹjọ̀ ni ọ̀lá lati ṣe atilẹyin fun ọkọ rẹ.,yoruba
Gba owó náà!,yoruba
Wá gba náírà òjì-lé-ní-irinwó-lé-ọ̀kan yìí lówó mi!,yoruba
Olórí àwọn olùkọ́ ní ilé ẹ̀kọ́ gíga ni a mọ̀ sí adarí ilé ẹ̀kọ́,yoruba
Ayọ̀ fẹ́ tan iná iwájú mọ́tọ́.,yoruba
Ile Jason ni selifu iwẹ nla kan,yoruba
Bola má wa níkàlè láti ri wípé ẹ rí igi náà gbà,yoruba
Àwọn kòkòrò pọ̀ jù báyìí lọ láyé àtijọ́,yoruba
"A ṣọ Fela Kuti ní Ààrẹ aláwọ̀ dúdú, bàbá 7 àti abàmì ẹ̀dá.",yoruba
Ewé akíntọ́lá ni wọ́n fi ń tọ́jú egbò.,yoruba
Èmi ò mọ̀ pé táyà rẹ̀ tí jò.,yoruba
Wón rà fìtílà títún fun,yoruba
Ibi tí o ti sanwó fún àwọn nkan rẹ ni ibi tí o ti sanwó fún àwọn nkan rẹ.,yoruba
Awọn ejika pese atilẹyin ati irọrun fun awọn agbeka apa.,yoruba
Àwọn agbèrò náà má wá ń ra ọtí láràárọ̀,yoruba
Àwọn ẹgbẹ eégún náà wọ ẹkú pupa.,yoruba
Awọn awọ aṣọ ile-iwe jẹ dull,yoruba
Ṣé ẹ kú ìrọ̀lẹ́ ni mo máa sọ ní àbí ẹkáàbọ̀?,yoruba
"Omi ló tán lẹ́yìn ẹja, tí ẹja fi di èrò ìṣasùn",yoruba
Inú ẹgbẹ́ òṣèlú wo ní o wà?,yoruba
Ṣé àna ni àwọn ẹgbẹ́ agbá-bọ́ọ́lù Nàìjíríà já níbi ife àgbáyé,yoruba
Àwọn ọkùnrin míràn fẹ́ràn láti máa dana,yoruba
Ọkùnrin ní okó,yoruba
"Panadol jẹ funfun kan, odorless, ati tasteless lulú.",yoruba
Ọkunrin naa mu fáítámínì B,yoruba
Won máa sí ilé oúnjẹ lọ́la,yoruba
Àwọn kan máá ń kọ́ gbọ̀ngàn fún ìpàdé ẹbí,yoruba
Alákòóso ilé iṣẹ́ ìfowópamọ́ máa ń bójú tó gbogbo iṣẹ́.,yoruba
Ṣé àwọn ọmọ náà lè wẹdò..,yoruba
Adewale àti Yetunde fọwọ́sowọ́pọ̀ lórí àwọn iṣẹ́ àkànṣe àwùjọ fún àdúgbò tó lágbára.,yoruba
Àṣìkò mẹlọ ni yóò gbà láti de pápá ọkọ̀ òfurufú náá?,yoruba
"Ní ọjọ́ iwájú, àwọn ǹkan ọ̀gbìn gbíngbín yóò rọrùn pẹ̀lú ìrànlọ́wọ́ ìmọ̀ ẹ̀rọ.",yoruba
Wọ́n máa ta àmàlà gbóná fún mi.,yoruba
Ọjà èso kan lè ṣí ní Lagos Island tó bá yá,yoruba
wọ́n ti san owo fún “ àwọn òṣìṣẹ́ fẹ̀yìntì”.,yoruba
"Bẹẹ ni, ikọ́ ife máa ń ràn",yoruba
Àwọn ọkọ̀ Òfurufú máa tóbi ju ara wọn lọ.,yoruba
Ìwẹ̀nùmọ́ ẹ̀yà dojú kọ àwọn ẹ̀yà pàtó fún lílé.,yoruba
Ko máa ti sọ òtítọ rí ní gbogbo ọjọ́ ayé rẹ̀.,yoruba
Èmi àti àwọn ọ̀rẹ́ mi yóò lọ sí ọgbà ìṣeré Agodi ní Ìbàdàn,yoruba
Lọ ṣe irun rẹ!,yoruba
Tolú ni a máa rán lọ sí ìdíje ìjàkadì tí ó ń bọ̀.,yoruba
"Kunle àti ìyàwó rẹ̀ lọ wo àwọn iye ọjà sílẹ̀, wọn sì ń gbádùn ọ̀sán olólùfẹ́ wọn papọ.",yoruba
Tádé so̩ fún mi pé àwo̩n náà ti ra kìnìún láti máa s̩is̩é̩ ajá.,yoruba
Mo fẹ́ aṣọ aláwọ̀ fàdákà tó rẹwà jọjọ ní ọjọ́ ìgbéyàwó mi.,yoruba
Ǹjẹ́ àwọ̀ tẹlẹ ọmọbìnrin náà ò dótì jù?,yoruba
Ìyáàfín akande yọọ ka gbogbo obinrín ti o wa ni ilé ayagbe,yoruba
Orò jẹ́ ìjọsìn òòṣà ní ilẹ̀ yorùbá,yoruba
Moto mi baje lana,yoruba
Ibo lo tí ń bọ̀ tí ó lókun lọrun,yoruba
Agbẹjọro Layi sọ́ pẹ̀ yàrá ilẹ̀-ẹ̀jọ̀ kò ní ètò púpọ̀.,yoruba
Aago ní àwọn ọmọ rẹ̀ rà fún ùn.,yoruba
Ìwà ọ̀daràn pọ̀ ní gẹ́tò,yoruba
Dẹ́kun títẹ àtẹ̀jíṣẹ́ sí mi! Ọmọdébìnrin náà pariwo.,yoruba
"Nígbà eré náà, mo simi ọrùn ọwọ́ lé apá àga náà",yoruba
Èso wo ni mo fẹ́ràn jù?,yoruba
Ẹ̀wà ni Yorùbá fi ń se ọbẹ̀ gbẹ̀gìrì,yoruba
"Rárá, kò ní pé di bàbá ọmọ",yoruba
"Mọ́ lọ sí Dunamis ni Lugbe lọ́sẹ̀ tó kọja, ó tóbi púpọ̀.",yoruba
Ọmọbinrin rẹ jẹ ayaba nitori pe o fẹ Alaafin,yoruba
Sọ èdè Yorùbá kí àwọn èèyàn gbọ́.,yoruba
Wà a nílò pẹ́ńsùl.,yoruba
cottage je ile kekere mri a mask n ko ni aye atijo,yoruba
Ta ló lo dígà náà?,yoruba
Ibà ni màléríà jè,yoruba
Inú yàrá àwọn olùkọ ni ìpàdé àwọn olùkọ ti máa ń wáyé.,yoruba
Olùkọ́ ni ẹni tó máa ń kọ́ni ní kíláàsì.,yoruba
Ayo ń gbó ohùn Sam lórí rédíò,yoruba
Mà á ra báágì ní Tógò.,yoruba
"Arábìnrin ìyá mi ní ìgbà ayé wọn fẹ́ràn ọmọ àbíkẹ́yìn wọn, wọ́n dẹ̀ kẹ gan.",yoruba
Ni iròlè àná ni òkò nlá yèn dé,yoruba
Aṣọ ebi jẹ́ aṣọ tí àwọn ènìyàn tó bá máa wá sí ibi ayẹyẹ náà máa wò,yoruba
Bí a ò kú ìṣe ò tán.,yoruba
Tolu ra ọkọ̀ ìyẹ̀pẹ̀ kan.,yoruba
Ayọ̀ nílò ọmọ aláìní-Ìyá.,yoruba
Ìdíje bọ́ọ̀lù àfẹsẹ̀gbá yóò wà ní ọjọ́-ẹtì.,yoruba
Ìyà jẹ Olú nígbà tí táyà ọkọ̀ alùpùpù rẹ jọ̀.,yoruba
Gbogbo ilé-ìfowópamọ́sí ni ó ń ṣàmúlò àwọn ilẹ̀kùn aloná.,yoruba
Dákẹ́ ìsàré nísìnsiyìí,yoruba
Màmá mi sá èfọ́ tí wọ́n rà.,yoruba
Àwọn ayò òkè rè ní ọjọ́ iwájú yóò ní àwọn ẹ̀sà ìbílẹ̀ láti bu iyì kún àṣà àti ayẹyẹ,yoruba
Ọ́mọkunrin naa yóò kọ ìtan kan ni ọ́sẹ tó ǹbọ.,yoruba
Bísí ń yan ẹja.,yoruba
Nígbà tí okòólélẹ́ẹ̀dẹ́gbẹ̀rúndínèje yóò ṣáájú okòólélẹ́ẹ̀dẹ́gbẹ̀rúndínẹ̀fà.,yoruba
Okùn iná rírì mọ́lẹ̀ yóò rọ́pò àwọn òpó iná ní ọjọ́ iwájú,yoruba
Ọmọkùnrin olórí náà já fáfá gan-an.,yoruba
"Nínú iṣẹ́ ìmọ̀ bàólójī, ìwádìí ń lọ lọ́wọ́ lórí ìmọ̀ wa nípa àrùn",yoruba
Ta ló ma lọ sí ẹ̀wọ̀n?,yoruba
Kí ni ètò ìdìbò fún oṣù tó mbọ̀?,yoruba
"Ní ọ̀sẹ̀ tí ó kọjá, bàbá mi ò fẹ́ bá ìyá mi sọ̀rọ̀",yoruba
Ẹ wá kó ẹrù yín kúrò nínú kọ̀ǹténà lọ́sàn-án òní!,yoruba
Ayẹyẹ àti àríyá máa ń pọ̀ ní òpin ọ̀sẹ̀,yoruba
Àkàrà òyìnbó gba lílo oven.,yoruba
Īpínlè ògùn sì jẹ́ ilé fún ọ̀pọ̀lọpọ̀ Fáṣítì àti àwọn ilé iṣẹ́ ìjọba,yoruba
Olórí ẹ̀ka-ẹ̀kọ́ yóò wà ní ètò ìlanilọ́yẹ́ náà.,yoruba
ṣe ìwọ kò lo electric sellotape ní òwúrọ̀ yìí ni?,yoruba
Ṣe o jẹ olukọni ni ẹka rẹ?,yoruba
Àwọn orílẹ̀-èdè kan yóò máa ṣe ìṣèjọba tó fàyè gbà ìjọba àwọn lọ́balọ́ba,yoruba
Ó fẹ́ràn láti máa ṣe ìtọ́jú àwọn ẹranko gẹ́gẹ́ bí àwọn ẹbí rẹ̀,yoruba
Ẹmu ni a mu níbi ìfimawo náà ni àná,yoruba
Iyàrá ikékò mi wá lèyin òfisi pirinsipá,yoruba
Wọ́n n ta orísirísi àwọn ẹ̀fọ́ ní ọjà Ifo,yoruba
Àwọn ènìyàn máa ń gbé nínú ilé.,yoruba
"Bẹ́ẹ̀ni, a máa tẹ ìwé atúmọ̀ èdè ní ọjọ́ iwájú",yoruba
Aisemele lẹ́nu isẹ máa ń mú idagbasoke wá.,yoruba
Àmọ̀kókó wó ló mọ̀ ikókó yi?,yoruba
O dara julọ pade pẹlu oluṣakoso banki,yoruba
Gbogbo Àlọ́ Yorùbá ló ní Ìjàpá nínú,yoruba
Ọ̀kan nínú àwọn òṣèré ọkùnrin inú eré náà lọ ìlú òyìnbó.,yoruba
Má lò si bi ipàdé ègbè tó lò làná mò,yoruba
Alẹ́ ni wọ́n máa ń ṣeré òṣùpá,yoruba
Kí ni mẹ́ẹ̀ẹ́dógún ní èdè Yorùbá?,yoruba
"Mo kúnlẹ̀ kí bàbá mi, wọ́n sì súre pé ""orí mi á kan òkè"".",yoruba
"Tí ẹ̀fọn oníná bá yé ẹyin, ó máa ń taná",yoruba
Alakoso papa ọkọ ofurufu n tan ọrẹkunrin mi niwaju mi,yoruba
Oògùn ni a máa ń lò tí ara wa kò bá yá,yoruba
Aṣọ olómi ọsàn yẹn ni wọ́n yàn láàyò,yoruba
Àwọn orin Bob Marley kò ní àkókò,yoruba
Afi ara jọ ológun náà wà láwọn ìlú kọ́ọ̀kan.,yoruba
Amupara ẹmu máa ń mú kí ènìyàn siwawu.,yoruba
"Bẹ́ẹ̀ni, Fọlá ti ṣe ojú rẹ̀ lóge.",yoruba
"Ní ọ̀la, àwọn ẹnyìn yóò tún jẹ́ anfani fún àwọn tí ó ní ọgbà pupọ.",yoruba
Ṣé o máa gun rólá kosità lọ́sẹ̀ tó ń bọ̀?,yoruba
Àgàn ni à ń pe obìnrin tí ò le bímọ.,yoruba
Àwọn òṣìṣẹ́ máa ń kó iyanrìn jọ ní ìrọ̀lẹ́ fún àwọn iṣẹ́ àkànṣe ọjọ́ kejì.,yoruba
"Rárá, yàrá ìkẹ́kọ̀ọ́ kò wó.",yoruba
Olórí àwọn akẹ́kọ̀ọ́ ti ìmọ́tótó ma lọ sí ilẹ Germany loni.,yoruba
mo gbagbe táwẹ̀lì mi sí ilé Sade,yoruba
Ó ní dígí kékeré nínú yàrá rẹ̀.,yoruba
Ẹ̀rọ tí a fí ń wo ìwé ìdánimọ̀ ní pápá òfurufú ti bàjẹ́,yoruba
Oúnjẹ gbígbóná ni ó dára fún àwọn ìyá tó ń tọ́jú ọmọ.,yoruba
Mo rí ọkùnrin kan tí ó ń ra ọ̀bẹ ìrẹ́lé,yoruba
Wọ́n máa tẹ̀síwájú láti máa lo ọsàn wẹ́wẹ́ fún oògùn ìbílẹ̀.,yoruba
Lọ síbi gbàgede eré ìtàgé náà!,yoruba
Àwọn tí wọ́n yọ nínú ìṣẹ̀lẹ̀ náà sábà máa ń gba àdúrà àti ìbùkún ọkàn láti ọ̀dọ̀ àwùjọ wọn.,yoruba
Njẹ awọn idiyele kekere wa fun awọn eniyan ti o ṣe ipaniyan bi?,yoruba
"Bẹ́ẹ̀ni, mo fẹ́ran àwọn ọdún ìbílẹ̀",yoruba
Tani ó pa nǹkan tí ó wà lójú pátákó rẹ́?,yoruba
"Bolanle ń ṣiṣẹ́ takuntakun, ó ń kẹ́kọ̀ọ́ nípa okòwò ní Yunifásítì.",yoruba
"Bẹ́ẹ̀ni, mo fẹ́ rà á ní ọjà",yoruba
Óogbòdò ṣè óyùn yèn,yoruba
Ẹsẹ̀ wo ni bàbá rẹ ṣẹ ọ?,yoruba
Mo ti dá fọ́ọ̀mù náà padà.,yoruba
Gbogbo ènìyàn lọ nífẹ̀ iparí ọṣẹ̀,yoruba
"Mo mọ olórin Rex, kí Ọlọ́run fi ọ̀run kẹ́ẹ.",yoruba
Awọn oruka jẹ aami ti iṣọkan,yoruba
John wa pẹlu apoti ohun ọṣọ mi,yoruba
Ṣé ò ń lo ìkòkò náà?,yoruba
Bamidele n gbe ni iyẹwu ti o sunmọ tiwa,yoruba
Igbẹmi ara ẹni jẹ iru iku buburu,yoruba
Head pan àti shovel je oun èlò to wúlò fún isé landscaping tí a sé ni ìgba spring to kojá,yoruba
Wọ́n ń sọ èdè gẹ̀ẹ́sì ní orílè-èdè botswana.,yoruba
Ọkọ̀ Òfurufú yóò gbera ní ọ̀la,yoruba
Wọn sọ̀ fún Amàkà pé ọ ní lati gé irun rẹ̀ nítorí ọkọ̀ rẹ̀ kú,yoruba
"Awọn ìpèlẹ̀ tó ọyún ní ìgbàgbọ́gbọ̀ pin sí awọn oṣù mẹ́ta, ọkọọ̀kan ṣiṣẹ ni bíi oṣù mẹ́ta.",yoruba
Àbòsí tani wọn ṣe?,yoruba
Ta ló Jẹ́ Kẹ́ṣọpù?,yoruba
"Rárá, ìwé ìrìnàjò mi ti parí",yoruba
Ilé olórogún ni bàbáà mi ti wá.,yoruba
"Rara, emi o lọ sí ọ̀dọ onídìrí.",yoruba
Fọla yóò lọ́ irun mi pọ̀ nígbà tí ó bá dé ibí.,yoruba
"Nínú àwọn àwùjọ kan, àwọn ìyá tó bá dádọ̀dọ́ nìkan ni wọ́n kà sí obìnrin.",yoruba
Wọ́n máa ti ẹnu-ọ̀nà àbáwọlé ẹ́stàtì náà láago mẹ́wàá,yoruba
Ki gbogbo awọn to lee sọ lárúbáwá bó̩ sita,yoruba
Àwọn olè kó ẹ̀rọ alágbèéká to lé ní okòólélẹ́ẹ̀ẹ́dẹ́gbẹ́fà.,yoruba
Òfófó lè ba orúkọ ẹni jẹ́,yoruba
pá iná Àpótí iná ibùsùn,yoruba
Mo ya àwòrán pẹ̀lú snapchat.,yoruba
"Paris, France, jẹ olokiki fun aworan rẹ",yoruba
Aràn ifunni lori irugbin.,yoruba
Sé o lè jọ̀wọ́ kọ àdírẹ́ẹ̀sì yàrá ikọrin Fela Kuti fún mi?,yoruba
Teju fe ṣii àkọọlẹ fún ní bánkì Access .,yoruba
béèni mo fé jê iyán .,yoruba
Ṣé ò ń gbọ́ àlọ́ ajẹmọ́ ìfẹ́ yìí.,yoruba
Yẹra fún ìkọlù àwọn ẹlòmíràn; àánú máa ń gbé àyíká rere lárugẹ.,yoruba
Iyẹwu le wa ni ilu tabi abule,yoruba
Ṣé o ma lọ wọ ọkọ̀ ni ibùdó ọkọ lọ́la?,yoruba
Ṣé wà á fi oòrùn sá ẹja náà gbẹ ?,yoruba
Mo gbé yàrá ókè,yoruba
O ya àwọn akẹ́kọ̀ọ́ náà lẹnu nípa ìwọ̀n owó ẹyọ.,yoruba
Óyùn ni áwòn óbírìn má n ni kiwòn tó bi òmò,yoruba
Ṣadé máa gbé ọmọ tuntun jó,yoruba
"Gẹrígẹrí, bá mi gé irun mi wá lẹ̀.",yoruba
Máa ra ẹ̀bùn wá ní ọ̀la.,yoruba
Irun kírọ́sẹ́ẹ̀tì ni Àlàbá fẹ́ràn láti máa ṣe,yoruba
Alantakun yi webi naa yika ile naa.,yoruba
Mita ina mọnamọna ṣe iwọn iye ina mọnamọna ti o jẹ,yoruba
Aládùúgbò wa ń sọ fún wa bí eje-jesu ṣe dára gan-an fún ara,yoruba
Fireemu n pese atilẹyin igbekale ati iduroṣinṣin si alupupu / keke,yoruba
Aago ara ìgànná wà ní pálọ̀.,yoruba
Adeola ṣe àfojúsùn ìpele ọjọ́ orí tí ó ń ṣe ìgbéga ìdúróṣinṣin.,yoruba
Ǹjẹ́ wàá mú àgbọ̀n bọ̀ ni ọ̀la?,yoruba
Ọ́sun-òṣogbo júbà òrìṣà odò,yoruba
Ege jẹ́ ọ̀kan lára àwọn oúnjẹ tí wọ́n ń jẹ jù ní Nàìjíríà.,yoruba
Olùkọ́ náà kọ́ wọn ní yàrá ìgbafẹ́,yoruba
Njé o féràn Yẹrí tí?,yoruba
Ṣàwámà ẹlẹ́ran adìyẹ ni ó fẹ́ràn jù.,yoruba
Aṣọ iṣẹ́ àwọn nọ́ọ̀sì máa ń jẹ́ funfun tẹ́lẹ̀.,yoruba
àwọn òbí ré rà insuranci fún ilé wón ní ọdún mẹwàá sẹyìn,yoruba
Epo rọ̀ọ̀bì àti gáàsì ní ipa tó tóbi lórí ọ̀rọ̀ ajé wa,yoruba
First Bank ni ilé ìfowópamó̩ àkó̩kó̩ tí a kọ́kọ́ dá ní orílè̩-èdè Nàìjíríà,yoruba
Ǹjẹ́ a lè rí nǹkan ìsebẹ̀ bíi irú ní ilé ìtajà ńlá?,yoruba
Ṣé o máa ra ọ̀pọ̀ èso wá fún ayaà rẹ lọ́la?,yoruba
Padà lọ bá dókítà nílé ìwòsàn,yoruba
Mo kìlò fún Tolú lorí níní ìyàwó méjì.,yoruba
Saheed wà ní Abẹ́òkúta ní ọdún tó kọjá.,yoruba
Àwọn ìjòyè yóò pàdé pẹ̀lú ọba ní ọ̀la.,yoruba
Ọ̀pọ̀lọpọ̀ àwọn tó wà nínú ọmọ ogun àti ẹ̀ṣọ́ ní yóò fẹ̀yìn tì.,yoruba
Àná ló pé ọsẹ̀ kan tí ọmọ yìí ti gẹrun.,yoruba
Awọn ohun elo iṣere ni a rii lori ọgba iṣere.,yoruba
Ìbò lọ fi anga inura mí sí?,yoruba
Njé o padà je tuwo ati gbẹ̀gìrì ni alé àná?,yoruba
Karosín tí mo fẹ́ rà ti wọ́n,yoruba
Ìyá Bísí rin ìrìn àjò lọ sí ìlú Texas.,yoruba
Àjàgbé ni yóò jẹ́ ẹni tó máa ṣe ètò àwọn ìbejì náà,yoruba
Kì í ṣe dandan kí fáfitì ta ìwé fún akẹ́kọ̀ọ́,yoruba
Àwọn Hausa máa ń ta èso dabino,yoruba
Àwọn ilé oúnjẹ náà sábà máa n sí lójoojúmọ́ fún àwọn àlejò.,yoruba
Bíbélì ní ju ẹsẹ ọ̀rìnlélọ́ọ̀ọ́dúnrún lọ.,yoruba
Ó ṣòro láti gbé òdìwọ̀n lè ìwọ̀n.,yoruba
Dẹ́kìnì ilé máa ń nílò ọ̀pọ̀lọpọ̀ símẹ́ntì,yoruba
Páìpù ààbò ń tọ́jú fún àìlewu,yoruba
Wọ́n máa tún ilé-aṣọ náà kùn pẹ̀lú ọ̀dà funfun.,yoruba
Àmá wó fiimú yèn lòlá,yoruba
Ẹ̀bà àti ọbẹ̀ àpọ̀n ni màá jẹ́ ní alẹ́,yoruba
Abiona ni ọmọkùnrin ti ìyá bí lórí irin-ajo.,yoruba
ẹfin jẹ ọnà ibaraẹnisọrọ tẹ́lẹ̀.,yoruba
Ose ni ó wọ̀.,yoruba
Mo ra àwọn táyà méjì tuntun ní àná,yoruba
"Bẹ́ẹ̀ni, yóò fọ ìkòkò náà.",yoruba
"Rara, emi kii yoo ri awọn ana mi ni ọla",yoruba
Ẹnà le mú ni dàbí ọmọ ìgboro,yoruba
Arákùnrin yẹn jẹ́ aṣàtúnṣe sí ilròyìn.,yoruba
Ìyá-ìyá gbà kí àwọn ewúrẹ náà lọ wa koríko,yoruba
Àwọn ọrẹ ìyàwó ẹgbọn mi wọ aṣọ alawọ funfun.,yoruba
A máa ń dáàbò bo iyì àwọn ẹlòmíràn nípá yí yàgò fún òfófó.,yoruba
Fáladé ni ó mọ bí a ṣe ń lo katakata nínú wa.,yoruba
Àáké ni wọ́n máa n fí gbé ilẹ̀,yoruba
Ewédú jẹ́ ọ̀kan lára àwọn ọbẹ̀ Yorùbá,yoruba
Njẹ àwọn àjọ adójútòfò ni wón ṣàánù wọn?,yoruba
Ṣe o fẹ lọ sí yunifásítì tàbí ilé ẹ̀kọ́ gbogbo n'isè poly?,yoruba
Iṣu wà láàrin àwọn ohùn ọ̀gbìn tó gbajúmọ̀ tí wọ́n jẹ káàkiri Nàìjíríà,yoruba
Awọn obi rẹ gbọdọ wa ni gbangba ọjọ!,yoruba
Má ṣe lọ sí ibùgbé ìbùsùn náà báyìí.,yoruba
Ra kúlíkúlí mẹ́wàá tí ó bá ti gbé gaàrí wọlé,yoruba
"Nkem, olórin Igbo kan, sọ pé Ndewo lójoojúmọ́.",yoruba
A rí àwọn Àmọ̀tẹ́kùn lánàá,yoruba
ìrìnkèrindò se pàtàkì sí ọmọnìyàn.,yoruba
Bàbá àgbà ma kọ́ àwọn kan tí ó bá dé,yoruba
Wọn máa n gbìn àlùbọ́sà lọpọ ní gúúsù Nàìjíríà.,yoruba
Mo rí kìnìún àti ẹkùn tí wón Jo n jà,yoruba
Ketu ni mo ti ra àwọn èso yìí.,yoruba
Ẹ̀gbọ́n mi obìnrin n ṣiṣẹ́ ní ilé-ìfowópamọ́sí onísòwò kan ní Àbújá,yoruba
Ẹ lọ dìbò,yoruba
Olùkọ́ kílásì wa ti máàkí ìwé orúkọ náà ní òní,yoruba
Itunu tí rá ogbagba .,yoruba
Lọ ra àwọn èso fún mi lọ́la,yoruba
Ní ọjọ́bọ ọ̀sẹ̀ to n bo ni odún osun-osogbo máa bẹ̀rẹ̀,yoruba
Onídìrí lẹni tó ń dirun.,yoruba
Ṣé wàá lọ rí ìyá àbíyè ni ọ̀la.,yoruba
Àwọn ilé to ga gan kò wọ́pọ̀ ní aye àtijọ́.,yoruba
Ó dára kí a tẹpá mọ́sẹ́.,yoruba
"Ní gbà ti mo wo owó tó fún mi, mo rí pé Ẹ̀gbẹ̀rún náírà tí yá nínú rẹ́.",yoruba
Ǹjẹ́ o mọ̀ bóyá wọ́n fé ta ilé naa?,yoruba
Òwe n fí òtítọ́ ọ̀rọ̀ hàn,yoruba
Ìyá bàbá mi ní àwọn ò lè bá wa gbé ìgboro láíláí,yoruba
Fúnmi kì í wọ bàtà gíga,yoruba
Eré agbelewo náà tí ní ìtàn púpọ jù.,yoruba
Ṣé wọ́n máa ń fọ òpópónà mọ́ déédéé?,yoruba
Ṣẹ́gun fẹ́ràn ọtí wísíkìi Bẹ́sìtì lọ́dún tó kọjá,yoruba
Awọn ọlọgbo pọ̀ gan ni ilẹ̀-ẹ̀kọ́ gígá mí ni ọ̀dún tó kọja.,yoruba
Ó yẹ kí o ti kọ iṣẹ́ àmúrelé rẹ tán?,yoruba
"Yo sọ pé ""Pe ẹniti ó ń tún ọkọ̀ se""",yoruba
Olùṣọ́ sọ fún àwọn ọmọ ìjọ pé ìpàdé wà lọ́jọ́ Ẹtì tó ń bọ̀,yoruba
O gbọ́dọ̀ tẹ̀lẹ́ mi si ilé ìtójú àwon àgbàlagbà ni bayi. Bàbá mi sobéè,yoruba
Àwọn ènìyàn yóò jẹun ní ilé-oúnjẹ ní àkókò Kérésìmesì.,yoruba
ni ọsẹ ti nbọ n o yọjú sí àwọn ilé ifowopamọ ni eko,yoruba
Èniyàn le se ògùn lo nipa lilo òògùn lọ́nà àisedede tàbi púpọ̀jù,yoruba
Ṣàṣà ni ilé tí kò ní kẹnkẹ,yoruba
